,Unnamed: 0,Unnamed: 0.1,SHIPMENT ID,CUSTOMER,DISTANCE,CASES,WEIGHT,VOLUME,SOURCE LOCATION ID,ORIGIN NAME,ORIGIN CITY,ORIGIN STATE,ORIGIN ZIP,DEST LOCATION ID,CONSIGNEE NAME,DEST CITY,DEST STATE,DEST ZIP,ACTUAL CARRIER,ACTUAL MODE,ACTUAL EQUIP,LINEHAUL COSTS,FUEL COSTS,ACC. COSTS,TOTAL ACTUAL COST,PU_APPT,DL_APPT,PU_ARRIVAL (X3),PU_DEPARTED (AF),DL_ARRIVAL (X1),DL_DEPARTED (D1),Insert Date
4075958,67154,67154,MTNORAM.B21322M00745,-5306179411193977156,1089.1,12,1.89,0.08,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,6155868430541473482,-8704642224216019082,PARAGOULD,AR,72450,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.89,0.0,0.0,1.89,11/18/2021 16:11,11/19/2021 21:11,11/18/2021 11:40,11/19/2021 0:14,NO EVENT,11/19/2021 15:18,00:33.0
2218137,153244,153244,EXEL.B22131E05660,2941159810065373912,539.1,0,0.19,0.01,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,2733484628685012538,1215802889897565998,COOKEVILLE,TN,38506,1896630384904438820,CORP.PARCEL,CORP.53DV,1.0,0.0,0.0,1.0,5/12/2022 16:05,5/13/2022 15:05,5/12/2022 11:03,NO EVENT,NO EVENT,5/13/2022 15:33,41:24.0
3251024,549368,549368,MTNORAM.B22215M02822,7485008617214758133,1131.4,1,0.83,0.04,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,8040129059751493861,-9064241882963715252,DEERFIELD BEACH,FL,33441,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.83,0.0,0.0,0.83,8/4/2022 22:08,8/8/2022 17:08,8/4/2022 18:13,8/4/2022 19:32,NO EVENT,8/8/2022 13:25,48:28.0
3104539,402883,402883,MTNORAM.B22200M03417,7485008617214758133,298.5,3,6.63,0.31,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-3422273040946737249,-2484900110231282455,UTICA,NY,13502,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,6.63,0.0,0.0,6.63,7/20/2022 18:07,7/21/2022 18:07,7/20/2022 14:20,7/20/2022 17:48,NO EVENT,7/21/2022 14:23,51:34.0
4139173,130369,130369,MTNORAM.B21327M01758,-5306179411193977156,945.8,50,15.2,1.56,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,7375607012273560142,908941813343451349,ST. CHARLES,MO,63301,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,15.2,0.0,0.0,15.2,11/23/2021 20:11,11/24/2021 22:11,11/23/2021 15:42,11/23/2021 23:35,NO EVENT,11/24/2021 16:26,15:06.0
2541223,476330,476330,EXEL.B22125E03344,562003601178532658,764.83,1,2.91,466.02,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,-4393863904316469830,-65599882660163127,CHAGRIN FALLS,OH,44022-2959,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,5/6/2022 22:05,5/10/2022 19:05,NO EVENT,NO EVENT,NO EVENT,NO EVENT,37:40.0
3989558,87069,87069,MTNORAM.B22019M00319,5194020264032378374,319.8,357,35406.66,1458.49,-8549752592033726330,-8672726878998638797,MOORESVILLE,IN,46158,-3824245105606091228,5340241670976714,OCONOMOWOC,WI,53066,4107741553661004589,MTNORAM.TL,MTNORAM.53DV,642.8,162.83,0.0,805.63,1/23/2022 22:01,1/24/2022 3:01,1/23/2022 17:21,1/23/2022 17:35,1/23/2022 22:46,1/23/2022 21:51,15:51.0
2940745,239089,239089,MTNORAM.B22178M00822,7485008617214758133,793.0,1,1.65,0.08,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-4688938333230862154,-7852136779041264514,FREEPORT,IL,61032,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.65,0.0,0.0,1.65,6/27/2022 22:06,6/28/2022 20:06,6/27/2022 18:56,6/27/2022 22:46,NO EVENT,6/28/2022 15:14,06:00.0
4939113,3016,3016,PLNA.B22074T00030,5263627990365651396,34.7,2096,13550.4,2026.22,-1679825478531584568,-7849464951689325627,FORT WORTH,TX,76131,8935541515775100878,228060030069847273,DALLAS,TX,75211,-8001391004667089964,TL,PLNA.53DV,450.0,23.1,0.0,473.1,3/15/2022 18:03,3/17/2022 16:03,3/15/2022 13:11,3/17/2022 7:42,3/17/2022 10:04,3/17/2022 11:43,52:06.0
2706912,5256,5256,MTNORAM.B22252M01194,7485008617214758133,513.8,1,0.29,0.02,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,1488888119986293087,-6900367530734233035,HERTFORD,NC,27944-1205,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.29,0.0,0.0,0.29,9/12/2022 21:09,9/14/2022 19:09,9/12/2022 17:36,9/12/2022 23:38,NO EVENT,9/14/2022 15:09,51:34.0
1031192,399967,399967,EXEL.B22062E00004,7150976379295174430,551.2,2,11.88,0.8,-6585846919772518509,-3235392538066127428,MECHANICSBURG,PA,17050,-205244499348401186,6764914089982021103,INDIANAPOLIS,IN,46268,1896630384904438820,CORP.PARCEL,CORP.53DV,4.45,0.9,0.0,5.35,3/3/2022 21:03,3/7/2022 22:03,3/3/2022 16:33,NO EVENT,NO EVENT,3/7/2022 17:46,07:30.0
224459,224459,224459,EXEL.B22250E05805,2941159810065373912,875.9,0,0.94,0.02,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,-1899113385836575947,5480090592368505708,SCARSDALE,NY,10583,-5431909444047277013,CORP.PARCEL,CORP.53DV,1.0,0.0,0.0,1.0,9/8/2022 11:09,9/9/2022 17:09,9/8/2022 6:06,9/8/2022 15:57,NO EVENT,9/9/2022 13:03,29:51.0
748115,116890,116890,EXEL.B22033E07501,2941159810065373912,2048.5,0,0.19,0.01,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,3141412701876619462,4776245913420618731,LAKEWOOD,WA,98499,1896630384904438820,CORP.PARCEL,CORP.53DV,1.0,0.0,0.0,1.0,2/3/2022 17:02,2/8/2022 2:02,2/3/2022 11:02,NO EVENT,NO EVENT,2/7/2022 18:06,58:16.0
1668866,157891,157891,EXEL.B21315E05187,2941159810065373912,485.4,6821,1237.48,29.77,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,1387431046024069213,-6227255856282774619,NEW CASTLE,PA,16101,4420768141604581544,CORP.LTL,CORP.53RF,1002.36,179.42,0.0,1181.78,11/16/2021 22:11,11/17/2021 13:11,11/16/2021 16:02,NO EVENT,NO EVENT,NO EVENT,31:19.0
129609,129609,129609,EXEL.B22187E09414,2941159810065373912,740.9,1,0.14,0.01,26570635397185807,7582157168243131518,Memphis,TN,38134,-859329232513040965,-4866949649388314267,DODGE CITY,KS,67801,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,7/8/2022 20:07,7/12/2022 23:07,7/8/2022 15:31,7/8/2022 18:05,NO EVENT,7/12/2022 18:38,09:11.0
168013,168013,168013,EXEL.B22223E04300,2941159810065373912,744.0,0,24.8,0.9,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,-4302551869616352145,1360557233553053566,MCCALLA,AL,35111,-5431909444047277013,CORP.PARCEL,CORP.53DV,7.03,0.0,0.0,7.03,8/11/2022 22:08,8/16/2022 21:08,8/11/2022 17:33,8/11/2022 19:27,NO EVENT,8/16/2022 16:03,26:07.0
1628798,117823,117823,EXEL.B21294E08133,2941159810065373912,1522.1,50,13.28,0.5,26570635397185807,7582157168243131518,Memphis,TN,38134,-4381683203163750351,-48976411582740155,BANGOR,ME,4401,-5431909444047277013,CORP.PARCEL,CORP.53DV,5.88,0.0,0.0,5.88,11/18/2021 14:11,11/23/2021 21:11,11/18/2021 8:01,11/18/2021 18:18,NO EVENT,11/23/2021 16:00,14:06.0
4881778,732242,732242,MTNORAM.B22129M03826,7485008617214758133,1126.3,2,2.22,0.11,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,8434048665779439496,-1858175829216681294,BOCA RATON,FL,33428,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.22,0.0,0.0,2.22,5/10/2022 17:05,5/11/2022 18:05,5/10/2022 13:11,5/10/2022 21:13,NO EVENT,5/11/2022 14:17,42:30.0
4498472,348936,348936,MTNORAM.B22125M03192,7485008617214758133,1825.2,3,2.22,0.11,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-578700584333402396,-2535961161500268620,DONNA,TX,78537,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.22,0.0,0.0,2.22,5/9/2022 16:05,5/10/2022 20:05,5/9/2022 12:30,5/9/2022 23:12,NO EVENT,5/10/2022 15:01,14:35.0
3978455,75966,75966,MTNORAM.B22018M01020,-2573927653953271278,534.1,0,6278.38,309.78,4011111436508955939,-1541690557559768190,YORK,PA,17406,-2657049280509884570,1054924687957359188,BLUFFTON,IN,46714,7829521301973152978,MTNORAM.LTL,MTNORAM.53DV,603.6,94.77,98.41,796.78,1/19/2022 23:01,1/21/2022 23:01,1/19/2022 18:22,1/19/2022 18:23,1/21/2022 18:56,1/21/2022 18:57,35:01.0
1319888,225242,225242,EXEL.B22007E05284,978799939867630084,1393.0,1,86.0,13.97,468292051517328350,9031732352232247879,CARSON,CA,90810,-9185261158944273408,6466857933033156912,AUSTIN,TX,78728,5472037180666771884,CORP.LTL,CORP.53DV,205.0,27.84,52.0,284.84,1/11/2022 1:01,1/28/2022 21:01,1/10/2022 17:12,1/10/2022 17:00,1/28/2022 14:19,1/28/2022 15:00,56:08.0
1579117,68142,68142,EXEL.B21302E07494,2941159810065373912,2066.3,21,1.06,0.09,26570635397185807,7582157168243131518,Memphis,TN,38134,2672326027787333359,5675201628269862342,LODI,CA,95240.0,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,11/11/2021 16:11,11/17/2021 3:11,11/11/2021 10:31,11/11/2021 18:19,NO EVENT,11/16/2021 19:12,09:48.0
304737,304737,304737,EXEL.B22229E07487,978799939867630084,2700.9,220,163.2,6.3,468292051517328350,9031732352232247879,CARSON,CA,90810,-7437638445648854949,1045686467430919176,FRAZER,PA,19355,2687986817561434611,CORP.LTL,CORP.53DV,150.0,45.0,0.0,195.0,8/19/2022 23:08,8/24/2022 12:08,8/19/2022 0:00,8/19/2022 19:47,8/24/2022 8:00,8/24/2022 8:50,14:57.0
1362904,268258,268258,EXEL.B21357E00084,-697198312127870698,96.9,1,140.0,50.47,-7144264180235589931,-8322416427118165717,TELFORD,PA,18969,4575093990308443480,-5181010474545989098,HERSHEY,PA,17033-1117,4345763104461969032,CORP.LTL,CORP.53DV,174.0,1.74,0.0,175.74,12/30/2021 1:12,1/4/2022 15:01,NO EVENT,NO EVENT,1/4/2022 10:53,1/4/2022 10:53,05:57.0
4167401,17865,17865,MTNORAM.B22171M01445,7485008617214758133,671.9,1,0.28,0.03,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,4181354274304119084,-2762445330826905649,LAKE MARY,FL,32746-2599,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.28,0.0,0.0,0.28,6/21/2022 21:06,6/22/2022 17:06,6/21/2022 17:16,6/22/2022 4:29,NO EVENT,6/22/2022 13:52,33:11.0
1674486,163511,163511,EXEL.B21305E05396,2941159810065373912,1741.8,29,16.45,0.27,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,5931267910503497271,8019546615236137254,NAMPA,ID,83687,-4290289884386242506,CORP.PARCEL,CORP.53DV,8.13,0.0,0.0,8.13,11/1/2021 21:11,11/9/2021 2:11,11/1/2021 16:05,11/1/2021 0:00,NO EVENT,11/8/2021 19:54,16:45.0
2402632,337739,337739,EXEL.B22158E02285,-697198312127870698,1101.6,120,640.0,137.76,-8296507883433519476,5792972471462458170,LITHIA SPRINGS,GA,30122,3637448057797282622,6119947127626878048,FRANKLIN,MA,2038,7829521301973152978,CORP.LTL,CORP.53DV,455.05,136.06,0.0,591.11,6/8/2022 20:00,6/15/2022 20:00,6/8/2022 16:39,6/8/2022 16:51,6/14/2022 10:51,6/14/2022 11:08,12:04.0
257896,257896,257896,EXEL.B22251E02323,562003601178532658,989.48,4,15.0,2500.0,-7742943317505317602,3068304265030904147,PICO RIVERA,CA,90660,-4412185028984099838,5202947146881715861,DENVER,CO,80209-2016,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.77,1.52,0.0,7.29,9/10/2022 0:09,9/14/2022 21:09,NO EVENT,NO EVENT,NO EVENT,NO EVENT,17:56.0
241219,241219,241219,EXEL.B22229E01476,-697198312127870698,5.0,75,6193.0,1800.79,8212747058567458201,-4414418009722620227,AVON,IN,46168,7358111369873078350,-623540623695763554,PLAINFIELD,IN,46168,-9144606003389011363,CORP.TL,CORP.53DV,0.01,0.0,0.0,0.01,8/18/2022 20:00,8/19/2022 20:00,8/19/2022 8:57,8/18/2022 16:34,NO EVENT,8/19/2022 6:34,11:48.0
3253301,551645,551645,MTNORAM.B22215M03614,-5306179411193977156,463.9,84,35.18,1.32,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,-3599254236086248034,4273394593547725499,MORRISVILLE,NC,27560,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,35.18,0.0,0.0,35.18,8/4/2022 23:08,8/8/2022 18:08,8/4/2022 19:22,8/4/2022 19:47,NO EVENT,8/8/2022 14:33,26:05.0
2166829,101936,101936,EXEL.B22108E08253,2941159810065373912,534.8,5,0.64,0.63,26570635397185807,7582157168243131518,Memphis,TN,38134,1040974015895954026,-8559867108909070389,GREENVILLE,SC,29607,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,4/19/2022 17:04,4/21/2022 17:04,4/19/2022 12:31,4/19/2022 18:26,NO EVENT,4/21/2022 13:53,07:53.0
2064048,553073,553073,EXEL.B21328E05328,978799939867630084,258.0,101,6912.0,1008.0,-7832386374475365523,-7451614652574411345,FULLERTON,CA,92831,-3321211700036249490,8463382141246037929,HENDERSON,NV,89014,5219045461062122483,CORP.LTL,CORP.53DV,1067.9,192.22,205.0,1465.12,12/2/2021 7:12,12/7/2021 16:12,12/1/2021 23:58,12/1/2021 23:58,NO EVENT,NO EVENT,23:21.0
3949147,46658,46658,MTNORAM.B22007M01246,-5306179411193977156,1173.7,42,15.09,2.28,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,-4364357611352606240,908941813343451349,KANSAS CITY,MO,64120,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,15.09,0.0,0.0,15.09,1/10/2022 15:01,1/11/2022 22:01,1/10/2022 10:46,1/11/2022 1:54,NO EVENT,1/11/2022 16:41,00:19.0
4400780,251244,251244,MTNORAM.B22164M00445,7485008617214758133,493.9,2,2.22,0.1,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-7792821167681898985,-8695896345710768586,MONTPELIER,OH,43543,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.22,0.0,0.0,2.22,6/14/2022 0:06,6/14/2022 18:06,6/13/2022 20:16,6/13/2022 23:19,NO EVENT,6/14/2022 14:41,45:47.0
1371578,276932,276932,EXEL.B22020E05871,5233586626808759321,266.2,12165,144.0,7.0,-7997155254794826658,714662294700765274,DALLAS,TX,75261,-2835267183267290499,-8556515107663393723,MISSOURI CITY,TX,77489,-4290289884386242506,CORP.TL,CORP.01MM,10001.0,0.0,0.0,10001.0,1/20/2022 22:01,1/21/2022 2:01,NO EVENT,NO EVENT,NO EVENT,NO EVENT,59:55.0
2890123,188467,188467,MTNORAM.B22262M04062,7485008617214758133,2427.2,1,0.56,0.05,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,8044324398450347382,-7304789122287226290,STOCKTON,CA,95202,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.56,0.0,0.0,0.56,9/20/2022 21:09,9/22/2022 15:09,9/20/2022 17:06,9/20/2022 23:59,NO EVENT,NO EVENT,05:57.0
1925956,414981,414981,EXEL.B21314E07819,562003601178532658,0.0,36,4834.2,744439.28,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,2237135032506736809,836097713914943050,FISHERS,IN,46037,-3778444070324274876,CORP.LTL,CORP.53DV,1.0,0.0,0.0,1.0,11/16/2021 21:11,11/17/2021 22:11,NO EVENT,NO EVENT,NO EVENT,NO EVENT,42:38.0
977517,346292,346292,EXEL.B22027E06778,562003601178532658,719.68,2,6.22,1534.72,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,-4795965379030359471,1727271795246056085,LANSING,MI,48911-4126,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,1/29/2022 23:01,2/1/2022 20:02,NO EVENT,NO EVENT,NO EVENT,NO EVENT,27:45.0
3419519,717863,717863,MTNORAM.B22234M03087,7485008617214758133,58.6,2,0.54,0.05,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,8740889579006182478,1943173381212391860,BALTIMORE,MD,21215-5232,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.54,0.0,0.0,0.54,8/22/2022 21:08,8/23/2022 17:08,8/22/2022 17:07,8/22/2022 19:29,NO EVENT,8/23/2022 13:54,04:03.0
3590763,25572,25572,MTNORAM.B22073M00420,7485008617214758133,456.7,4,5.78,0.3,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-8401175243837537926,1686414698125597706,LEBANON,OH,45036,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,5.78,0.0,0.0,5.78,3/16/2022 22:03,3/17/2022 21:03,3/16/2022 18:57,3/16/2022 21:53,NO EVENT,3/17/2022 17:02,39:46.0
1997274,486299,486299,EXEL.B21300E06850,978799939867630084,34.3,1041,6336.52,381.35,-9015159122616814611,283391608020446271,CAROL STREAM,IL,60188,-1489577223072920446,-2269360525404760673,JOLIET,IL,60433,-6454980538666072983,CORP.TL,CORP.53DV,900.0,15.99,0.0,915.99,11/1/2021 13:11,11/1/2021 17:11,10/29/2021 2:00,11/1/2021 9:35,11/1/2021 10:10,11/1/2021 12:20,19:43.0
2121634,56741,56741,EXEL.B22110E07808,2941159810065373912,635.8,4,0.33,0.02,26570635397185807,7582157168243131518,Memphis,TN,38134,-2742643886308881391,-2693619678431169589,SAVANNAH,GA,31406,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,4/21/2022 18:04,4/25/2022 17:04,4/21/2022 13:32,4/21/2022 18:29,NO EVENT,4/25/2022 13:43,04:41.0
1909100,398125,398125,EXEL.B21298E05326,562003601178532658,848.27,1,2.8,688.18,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,4102917024651712592,5514592267801680515,BAYPORT,MN,55003-1489,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,10/26/2021 22:10,10/29/2021 20:10,NO EVENT,NO EVENT,NO EVENT,NO EVENT,30:12.0
2724765,23109,23109,MTNORAM.B22255M03062,-5306179411193977156,1098.7,252,74.9,4.06,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,-7946939145829170600,1360557233553053566,LAKELAND,FL,33805,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,74.9,0.0,0.0,74.9,9/14/2022 0:09,9/16/2022 18:09,9/13/2022 20:12,9/13/2022 19:27,NO EVENT,9/16/2022 14:44,04:56.0
4694020,544484,544484,MTNORAM.B22123M05679,7485008617214758133,1717.2,1,1.65,0.08,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-9102824138577555940,-4835129412165536649,LEVELLAND,TX,79336,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.65,0.0,0.0,1.65,5/4/2022 17:05,5/5/2022 22:05,5/4/2022 13:08,5/4/2022 21:35,NO EVENT,5/5/2022 17:42,05:41.0
3325838,624182,624182,MTNORAM.B22223M00023,7485008617214758133,783.8,150,43.21,3.65,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,8809425974537128448,368663868156966704,TULSA,OK,74145-9202,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,43.21,0.0,0.0,43.21,8/18/2022 21:08,8/19/2022 19:08,8/18/2022 17:03,8/18/2022 19:49,NO EVENT,8/19/2022 14:59,15:31.0
4519152,369616,369616,MTNORAM.B22165M00037,7485008617214758133,178.6,2,1.67,0.08,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,2148760897594183993,-8974298387891367226,JERSEY CITY,NJ,7304,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.67,0.0,0.0,1.67,6/14/2022 22:06,6/15/2022 18:06,6/14/2022 18:12,6/14/2022 21:27,NO EVENT,6/15/2022 14:05,15:01.0
4241909,92373,92373,MTNORAM.B22090M02521,7485008617214758133,334.0,1,0.28,0.01,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,8316351256258735632,-5405591075682585455,LOUISVILLE,GA,30434,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.28,0.0,0.0,0.28,3/31/2022 21:03,4/1/2022 21:04,3/31/2022 17:29,3/31/2022 23:22,NO EVENT,4/1/2022 17:31,07:39.0
2439030,374137,374137,EXEL.B22109E06635,5233586626808759321,1532.8,8,6.0,0.0,4127152137178585758,1708257240677705285,IRVINE,CA,92614,-2835267183267290499,-8556515107663393723,MISSOURI CITY,TX,77489,-4290289884386242506,CORP.TL,CORP.53BK,10001.0,0.0,0.0,10001.0,4/19/2022 21:04,4/21/2022 22:04,NO EVENT,NO EVENT,NO EVENT,NO EVENT,31:23.0
1727367,216392,216392,EXEL.B21312E00855,-697198312127870698,38.9,2,240.0,102.0,-5591300946807709050,-4870148418460737157,ROMULUS,MI,48174,2885214704086015418,-4837575579457049277,CLINTON TOWNSHIP,MI,48035,-8153834403937413477,CORP.LTL,CORP.53DV,108.0,1.62,0.0,109.62,11/16/2021 21:11,11/2/2021 0:00,NO EVENT,NO EVENT,12/2/2021 9:38,12/2/2021 9:46,00:56.0
3214122,512466,512466,MTNORAM.B22210M03990,7485008617214758133,1044.2,3,2.5,0.12,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,6275061330586134589,-6075809608982998661,RIVERVIEW,FL,33578,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.5,0.0,0.0,2.5,8/1/2022 17:08,8/2/2022 17:08,8/1/2022 13:33,8/1/2022 17:14,NO EVENT,8/2/2022 13:54,45:16.0
3265192,563536,563536,MTNORAM.B22216M03156,7485008617214758133,1054.4,3,25.5,0.79,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-8765780072599665029,4292646814010310277,PENSACOLA,FL,32503,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,25.5,0.0,0.0,25.5,8/8/2022 12:08,8/9/2022 13:08,8/8/2022 8:45,8/8/2022 18:59,NO EVENT,NO EVENT,34:21.0
3674659,109468,109468,MTNORAM.B22060M02292,7485008617214758133,198.7,3,2.42,0.24,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,-8433708321609508214,1596679029855618824,GUNTERSVILLE,AL,35976,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.42,0.0,0.0,2.42,3/1/2022 22:03,3/2/2022 22:03,3/1/2022 17:48,3/2/2022 5:06,NO EVENT,3/2/2022 16:29,11:03.0
4940170,4073,4073,PLNA.B22053T00028,5263627990365651396,450.7,240,337.11,46.78,767669718465558628,-2701767676247637857,BRANTFORD,ON,N3V 1E8,1561030826004626654,7678305813242067167,GRANBY,QC,J2G 9G9,8928287337202294697,LTL,PLNA.53DV,75.18,17.29,35.0,127.47,2/25/2022 13:02,2/28/2022 13:02,2/25/2022 8:00,2/25/2022 8:00,2/28/2022 8:00,2/28/2022 8:00,47:35.0
4813971,664435,664435,MTNORAM.B22104M02933,7485008617214758133,672.3,3,2.21,0.1,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-7063110801651948957,6253532362214727194,CHICAGO RIDGE,IL,60415,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.21,0.0,0.0,2.21,4/18/2022 22:04,4/19/2022 20:04,4/18/2022 18:30,4/18/2022 22:34,NO EVENT,4/19/2022 15:08,50:34.0
1132492,37846,37846,EXEL.B21339E00766,2941159810065373912,1581.4,1,0.2,0.0,26570635397185807,7582157168243131518,Memphis,TN,38134,5692854164700414054,-5493832870750875774,HENDERSON,NV,89014,1896630384904438820,CORP.PARCEL,CORP.53DV,8.02,0.0,0.0,8.02,12/10/2021 19:12,12/10/2021 2:12,12/10/2021 13:04,12/8/2021 19:00,NO EVENT,12/9/2021 18:18,26:25.0
4667154,517618,517618,MTNORAM.B22131M02744,7485008617214758133,533.3,1,1.65,0.08,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-2500363274118165067,2870146930246941883,ASHEVILLE,NC,28803,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.65,0.0,0.0,1.65,5/11/2022 21:05,5/13/2022 18:05,5/11/2022 17:59,5/12/2022 21:46,NO EVENT,5/13/2022 14:06,08:16.0
4338220,188684,188684,MTNORAM.B22136M04812,7485008617214758133,1397.2,10,17.42,0.53,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-4246297499745090889,-7901257758874032407,FRISCO,TX,75033,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,17.42,0.0,0.0,17.42,5/17/2022 21:05,5/20/2022 21:05,5/17/2022 17:59,5/17/2022 21:10,NO EVENT,5/20/2022 16:37,26:11.0
1951545,440570,440570,EXEL.B21321E08617,562003601178532658,802.3,1,0.08,0.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,2049723038380888094,3186901189963028857,HASTINGS,MN,55033,1896630384904438820,CORP.PARCEL,CORP.53DV,6.95,0.0,0.0,6.95,11/18/2021 23:11,11/22/2021 21:11,NO EVENT,NO EVENT,NO EVENT,NO EVENT,23:36.0
3578956,13765,13765,MTNORAM.B22034M01241,-5306179411193977156,78.6,32,8.0,2.24,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,-8563143363101582049,-2582898251703648539,BETHLEHEM,PA,18015,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,8.0,0.0,0.0,8.0,2/6/2022 16:02,2/7/2022 13:02,2/6/2022 11:19,NO EVENT,NO EVENT,NO EVENT,15:17.0
3287080,585424,585424,MTNORAM.B22220M00771,6060507223344358401,731.3,1773,32421.67,17.73,-8202164962467592803,3937092740689815104,PLAINFIELD,IL,60544,6615116074821251634,1035816734124841693,ROSEDALE,MD,21237,6578851111272543020,MTNORAM.TL,MTNORAM.53DV,2400.0,453.22,0.0,2853.22,8/10/2022 1:00,8/12/2022 13:30,8/10/2022 15:00,8/10/2022 15:30,NO EVENT,NO EVENT,30:08.0
4574144,424608,424608,MTNORAM.B22108M05853,7485008617214758133,1147.4,2,1.11,0.05,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,3704589782780683667,-513945249435729994,BENTONVILLE,AR,72712,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.11,0.0,0.0,1.11,4/19/2022 22:04,4/21/2022 21:04,4/19/2022 18:40,4/19/2022 23:45,NO EVENT,4/21/2022 16:18,31:45.0
